Curve,b0,A,umax,L,z,umax.lw,umax.up,umax.lw.FI,umax.up.FI
A6,0.572163624382954,-0.521467519678086,0.0503792649272862,9.79029260756283,-3.99899680630341,0.0453238683096386,0.0562363450064938,0.0449783286518614,0.055780201202711
A7,-2.18926404049356,2.57989639036562,0.303375664935155,-10.3259961058065,-3.1766256929098,NA,NA,-0.999731689906193,1.6064830197765
A8,0.138303441225972,0.549186236159453,0.102419784516566,2.07994501246339,-4.68210655940037,0.0996103340701812,0.105357568444681,0.0995767192008393,0.105262849832292
B1,0.137098014489874,0.673886726479391,0.0939169208068881,1.37451544092289,-4.41767105642682,0.0914614432291136,0.096481155249097,0.091430808075566,0.0964030335382102
B2,0.174134394951783,0.568112292775618,0.100597580690442,1.44001084172117,-3.17362812657597,0.0900108504014329,0.11295435348739,0.0893055969232182,0.111889564457667
B4,0.367800675322003,-0.249551155341255,0.0931167706065549,3.04527422681664,-3.47380622075913,0.0704161819393964,0.139744235619042,0.0622917070187074,0.123941834194402
B5,0.155628513504992,0.0993572153247053,2.65177800386214,17.5030091317276,-3.20774192620175,4.0037900828618,NA,NA,NA
B6,0.548612449808599,-0.300573616501272,-7.7244839663116,0.15382527752414,-2.73519532397018,NA,48.7090605161196,-133.426505943214,117.977538010591
B7,0.277230543271107,0.499817675719161,0.167765413544672,2.88534426849422,-3.30623583770716,0.147826204667995,0.191981638814428,0.146125985949613,0.189404841139732
B8,0.12293510830289,0.645449637572194,0.158561312826164,2.88232734613566,-4.11240090018272,0.149393879423899,0.168588576400973,0.149151841169489,0.167970784482839
C2,0.181817286842467,0.509700509887719,0.0995375051109965,2.75137246584093,-3.35504589538954,0.0894260596290305,0.112143516121155,0.088459522896228,0.110615487325765
C3,0.211531871682631,0.572902886844384,0.113025641242059,2.67421419249119,-3.15350828765323,0.100343900840361,0.128287210387281,0.0992927265127623,0.126758555971356
C4,0.126792035372906,0.130744219974101,0.0823543752253202,16.3394254747979,-3.12010263613394,NA,NA,-0.0477993743072986,0.212508124757939
C5,0.393098866239416,-0.224413041407244,0.0724286621797273,4.83167955470356,-3.69715223018148,0.0556737916199973,0.101200579269387,0.0512956106035588,0.0935617137558958
C6,0.701708318328351,-0.617271296540452,0.0620825118966515,12.8354042642699,-3.93327180842072,0.0587774156997231,0.0655732883273255,0.0587274053918924,0.0654376184014106
C7,0.162205539710501,0.59689230957398,0.11234400426575,1.92693479069899,-3.13398644960325,0.100789438124367,0.126946932251794,0.0996585737806654,0.125029434750836
C8,0.34916730345029,-0.277257686863646,0.0378332565493669,6.45230767116053,-3.18203140394959,0.0292132272591731,0.0609291024146513,0.026034185842807,0.0496323272559267
D1,0.17322357347328,0.479517456840604,0.198532430750998,4.06569787847953,-3.31873364159024,0.17075270277964,0.233680606285153,0.167833424291231,0.229231437210766
D2,0.234550911336817,0.562047643615842,0.134622185232626,3.04928909814462,-3.21755319027328,0.120469011644807,0.151485450560122,0.119364954932275,0.149879415532978
D3,0.511562090465541,-0.274285225200183,0.0909463178948495,7.970473400416,-2.54514541063611,0.0594300864946694,0.163973948471746,0.0480207760149576,0.133871859774741
D4,0.189991137087703,0.626229435413108,0.127028611944619,3.47794184209724,-3.75956821087842,0.119158641816769,0.135667296069318,0.118873411884567,0.135183812004671
D5,0.372955622839499,-0.210809655622593,0.0181525262193871,15.0335668045885,-3.19606805105551,0.0118487573368396,0.0283642491567957,0.00943782950207786,0.0268672229366963
D6,0.0441560856201123,0.743785109516977,0.0449865903966607,-1.85680118065245,-3.67820649665249,0.0424387369813537,0.0486075882144181,0.0423975617924174,0.0475756190009041
D7,0.201067804178106,0.545417898768141,0.129416288063532,2.74972665068983,-3.35454094282633,0.115947045177635,0.145815605049525,0.114737362742418,0.144095213384645
D8,0.162152902017874,0.225852185320894,0.0211424498742217,4.93671197579015,-3.11549208097415,0.0162111995670414,0.0287520735952019,0.015264875253116,0.0270200244953273
E1,0.230700873265387,-0.116393490084766,2.22568565656815,0.448151268758423,-2.03573187964528,NA,NA,-112.903768544256,117.355139857392
E2,-0.971989497504562,2.0435684251192,0.050239609826508,-21.8350865235483,-3.64479790898232,NA,NA,0.0408732625757194,0.0596059570772966
E3,0.156939780300531,0.611170522606738,0.113122945769683,2.02703553486366,-3.43988786866314,0.105040833484205,0.12216587740744,0.104670528666952,0.121575362872415
E4,0.216003161455312,0.592205817842257,0.0846415418685235,2.73717425062643,-3.49418474508931,0.0781916505695986,0.0918137126865606,0.0779185037806311,0.0913645799564159
E5,0.131290512838547,0.393726064437958,-5.66008293296726,0.278283730150731,-3.01450178132631,NA,65.1743663231915,-156.19098978473,144.870823918796
E6,-1.25986146902547,1.62175070905556,0.244097126860049,-6.65734659324734,-3.12423030229491,NA,NA,-0.314880267327246,0.803074521047343
E7,1.56087716425061,-21.6161964802233,0.0268024244216768,0.133696444149612,-3.57328551217913,NA,NA,0.0244748924189959,0.0291299564243577
E8,0.249921375980348,0.406887500018487,0.122601073731659,4.37935050435251,-3.22265999176569,0.103011178041351,0.149013058637308,0.100386597185051,0.144815550278267
F1,0.196184972177057,0.578554322676241,0.122014282522711,3.08172389807494,-3.39904031747395,0.111887924558476,0.133598042177878,0.111314415116934,0.132714149928487
F2,0.217713488254457,0.444835619225342,0.217116060903287,4.50782696057833,-3.14562236273014,0.179095191530676,0.270659190786602,0.173208297563616,0.261023824242957
F3,0.252996418411169,-0.0908109156266706,-1.53636460690977,0.678229998118447,-2.39108206953012,NA,NA,-12.3293264148154,9.25659720099584
F4,0.156704319878648,0.559479356487325,0.0919960127547083,2.22676204147369,-3.96478688473935,0.0865852391275628,0.0979461748148791,0.0863944632167504,0.0975975622926661
F5,0.62711505124887,-0.54579134667113,0.0557369941731781,12.3622356244526,-3.67409767841753,0.0518855757464562,0.0601156774247979,0.0516757536560514,0.0597982346903047
F6,0.246744422558527,-0.131986666088894,1.57400921193519,0.670614296554618,-2.42492687852821,-44.6665748727233,NA,-55.3736482754228,58.5216666992932
